,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
173,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
174,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
175,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
176,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
177,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
178,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
179,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
180,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
181,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
182,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
183,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
184,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
185,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
186,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
187,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
188,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
189,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
190,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
191,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
192,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
193,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
194,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
195,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
196,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
197,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
198,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
199,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
200,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
201,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
202,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
203,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
204,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
205,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
206,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
207,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
208,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
209,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
210,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
211,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
212,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
213,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
214,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
215,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
216,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
217,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
218,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
219,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
220,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
221,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
222,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
223,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
224,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
225,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
226,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
227,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
228,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
229,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
230,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
231,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
232,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
233,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
234,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
235,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
236,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
237,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
238,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
239,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
240,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
241,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
242,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
243,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
244,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
245,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
246,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
247,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
248,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
249,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
250,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
251,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
252,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
253,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
254,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
255,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
256,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
257,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
258,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
259,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
260,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
261,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
262,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
263,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
264,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
265,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
266,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
267,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
268,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
269,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
270,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
271,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
272,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
273,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
274,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
275,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
276,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
277,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
278,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
279,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
280,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
281,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
282,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
283,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
284,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
285,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
286,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
287,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
288,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
289,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
290,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
291,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
292,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
293,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
294,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
295,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
296,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
297,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
298,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
299,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
300,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
301,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
302,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
303,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
304,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
305,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
306,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
307,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
308,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
309,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
310,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
311,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
312,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
313,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
314,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
315,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
316,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
317,0,0,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,12,12,2,2,2,2,2,+
318,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
319,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
320,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
321,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
322,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
323,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
324,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
325,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
326,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
327,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
328,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
329,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
330,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
331,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
332,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
333,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
334,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
335,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
336,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
337,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
338,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
339,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
340,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
341,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
342,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
343,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
344,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
345,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
346,0,0,0,0,0,0,0,5,7,4,4,4,4,4,4,4,4,4,7,5,0,0,0,0,0,0,0,7,11,6,4,4,4,6,11,7,0,0,0
